Species_name,Species_number,Lon,Lat,Year,CoordinateUncertaintyInMeters,Database,Source,geodeticDatum
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.42334895,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.42334895,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.670619,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.668622,37.42162886,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.66030884,37.38317871,1953,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.66030884,37.38317871,1963,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.650272,39.985863,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.6487,41.981443,2021,20000,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.64600372,40.00400162,1957,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.64600372,40.00400162,1957,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.646,40.004,1957,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.646,40.004,1957,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.64199829,37.56399918,1952,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.6357855,39.56384986,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635769,39.56397191,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.6357664,39.56384075,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.6356919,39.56398828,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.6356919,39.56398828,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.6356919,39.56398828,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635655,39.563984,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635584,39.563856,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635486,39.563451,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635486,39.563451,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635486,39.563451,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635486,39.563451,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635486,39.563451,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635486,39.563451,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.635486,39.563451,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.634909,39.56121088,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.634909,39.56121088,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.634284,39.563655,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.63274,39.75647597,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.6327317,39.75638283,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.632697,39.756548,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.632697,39.756548,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.6326535,39.75641034,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.632606,39.75631 ,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.632226,39.560366,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.62840271,40.02679825,1952,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.6284,40.0268,1952,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.62670898,39.10448837,1953,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.6230011,38.54899979,1966,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.6230011,38.54899979,1966,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.6230011,38.54899979,1966,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.62249756,38.54861069,1966,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.5951767,37.41712952,1952,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.58699799,37.50099945,1957,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.57610321,40.0243988,1953,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.5761,40.0244,1953,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.5693616,38.09327981,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.56787722,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.56787722,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.56787722,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.567877,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670808,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670098,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5670098,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.5665287,38.09671685,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.56486,40.066638,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.56486,40.066638,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.562932,41.591195,2021,20000,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.540036,38.664238,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.540036,38.664238,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.540036,38.664238,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.540036,38.664238,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.54000092,37.52000046,1952,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.51817,41.632414,2020,61,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.493567,37.445351,2022,192,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.48555756,38.66889191,1957,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.48555756,38.66889191,1964,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.48109436,42.30223465,2018,8,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.48093414,42.30187225,2018,6,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.48070526,42.30319214,2018,8,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.4798584,42.30209351,2018,39,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.463583,41.665575,2020,138,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.45681,41.61542892,2013,700,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.456807,41.615429,2013,700,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.455339,41.579263,2019,22,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.45533752,41.57926178,2019,22,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.45245,42.32439,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-88.429782,40.183768,2019,15,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.42977905,40.18376923,2019,15,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.4256134,38.42956543,2007,20000,BISON,BugGuide,WGS84
Dermacentor variabilis,1,-88.421175,37.57542773,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.421175,37.57542773,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.417589,41.668046,2021,20000,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.409396,40.205672,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737336,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737336,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737336,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737336,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40737336,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.404132,38.06255,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.40180206,37.5306015,1964,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.39956,40.19186,1958,10,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.39956,40.19186,1961,10,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.39955902,40.1918602,1958,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.39955902,40.1918602,1961,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.3926226,38.06532146,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.384599,37.604879,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.384599,37.604879,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.384599,37.604879,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.384599,37.604879,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.384599,37.604879,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.384599,37.604879,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.38184925,37.58796737,2018,10,UIUCVetMed,BlitzDrags,WGS84
